lsoa_code,imd_score,income,employment,education,health,crime,barriers,living_environment
E01021410,17.938,0.172,0.116,26.32,-0.109,-1.185,20.284,7.887
E01021349,8.685,0.07,0.062,21.684,-0.935,-0.669,20.187,4.573
E01021351,4.408,0.022,0.051,15.464,-1.329,-0.631,14.329,1.406
E01021352,10.272,0.077,0.052,24.002,-0.566,-0.649,22.799,10.421
E01021355,17.196,0.103,0.09,21.391,-0.092,-0.526,36.311,12.414
E01021356,15.814,0.107,0.102,21.728,-0.591,-0.29,30.862,8.26
E01021381,13.171,0.079,0.069,12.083,-0.545,-0.805,39.034,13.295
E01021354,34.985,0.241,0.186,56.429,0.451,-0.353,38.506,5.894
E01021357,19.135,0.122,0.125,30.78,-0.339,0.158,25.166,8.557
E01021358,27.675,0.23,0.152,46.573,0.132,-0.104,19.472,17.222
E01021359,29.536,0.225,0.162,55.05,0.09,0.185,23.154,8.688
E01021350,10.354,0.076,0.08,12.323,-0.638,-0.051,18.481,12.027
E01021353,15.794,0.12,0.091,31.208,-0.372,-0.423,16.862,19.454
E01021365,22.579,0.146,0.145,19.894,0.16,0.45,25.282,17.681
E01033458,15.023,0.11,0.068,28.909,-0.002,-0.175,20.953,13.822
E01033459,17.915,0.122,0.081,24.321,-0.424,0.425,18.136,35.933
E01021364,6.122,0.048,0.049,20.633,-1.197,-0.765,16.923,3.961
E01021366,4.472,0.039,0.046,9.117,-1.37,-0.774,19.463,6.118
E01021383,8.223,0.055,0.061,13.993,-1.157,-0.387,26.376,5.703
E01021405,8.65,0.071,0.068,13.258,-1.263,-1.003,25.647,8.031
E01021368,24.346,0.154,0.139,41.559,-0.106,0.154,29.072,12.853
E01021370,39.059,0.292,0.211,55.966,0.765,0.005,23.608,21.906
E01021372,13.999,0.083,0.077,41.798,-0.708,-0.159,16.712,11.388
E01021373,17.217,0.136,0.099,33.472,-0.37,-0.251,23.577,6.117
E01021374,24.335,0.188,0.153,47.647,-0.095,-0.537,22.975,5.181
E01021360,21.702,0.177,0.117,44.034,-0.238,-0.172,23.358,5.639
E01021361,12.396,0.09,0.058,22.054,-0.87,-0.801,32.255,12.883
E01021367,25.806,0.197,0.149,50.646,0.017,-0.309,25.49,1.499
E01021369,15.682,0.125,0.088,27.424,-0.715,0.025,25.807,5.998
E01021380,17.104,0.118,0.098,20.721,-0.671,0.339,25.318,20.018
E01021347,10.175,0.065,0.064,10.119,-0.807,-0.387,32.386,9.629
E01021371,8.624,0.058,0.063,14.667,-0.627,-0.831,27.335,3.108
E01021384,5.425,0.064,0.045,13.547,-1.801,-0.772,17.531,3.357
E01021385,12.033,0.095,0.066,13.799,-1.19,-0.211,34.36,4.886
E01021386,6.881,0.03,0.042,7.532,-1.199,-0.847,36.413,1.439
E01021377,10.503,0.094,0.082,13.541,-0.88,-1.032,20.143,14.918
E01021378,12.485,0.133,0.088,16.749,-0.636,-0.783,17.689,10.034
E01021379,3.526,0.043,0.045,6.605,-2.066,-1.663,17.343,7.841
E01021401,16.295,0.147,0.127,19.176,-0.175,-0.369,10.682,11.524
E01021402,4.93,0.071,0.062,4.834,-1.101,-0.733,7.582,5.583
E01021403,4.203,0.039,0.042,7.08,-1.607,-0.962,22.112,6.024
E01021362,17.859,0.099,0.105,24.642,-0.396,0.265,32.126,9.635
E01021417,20.255,0.136,0.131,25.437,-0.475,0.234,28.925,12.1
E01021418,31.757,0.253,0.148,49.19,0.219,0.522,29.275,10.873
E01021419,17.072,0.141,0.119,26.405,-0.601,-0.368,21.64,10.476
E01021426,18.288,0.158,0.126,20.527,-0.441,0.035,25.277,3.165
E01021428,7.355,0.041,0.069,14.975,-0.893,-0.308,19.25,5.7
E01021423,26.794,0.209,0.158,41.383,-0.271,0.023,32.29,5.561
E01021425,25.348,0.193,0.141,40.612,-0.225,-0.367,32.762,12.326
E01021427,27.447,0.184,0.135,40.13,-0.045,0.525,24.705,31.742
E01021429,20.644,0.185,0.143,32.391,-0.358,-0.366,19.412,6.366
E01021415,20.946,0.201,0.115,19.124,0.271,0.0,23.118,8.796
E01021416,13.247,0.104,0.086,10.395,-0.1,-0.302,19.297,20.917
E01021420,19.491,0.124,0.114,27.709,-0.04,-0.497,30.776,14.27
E01021422,19.031,0.15,0.116,33.825,-0.07,-0.088,19.849,5.68
E01033460,10.118,0.071,0.076,11.673,-1.076,0.1,23.608,8.994
E01033461,8.643,0.084,0.056,18.673,-1.037,-1.09,22.282,6.282
E01033462,16.692,0.114,0.108,23.638,-0.156,-0.207,22.842,14.387
E01021348,16.347,0.077,0.071,23.78,-1.171,-0.95,40.139,32.729
E01021394,15.223,0.13,0.108,20.827,-0.553,-0.44,20.864,11.655
E01021395,9.528,0.08,0.064,15.04,-0.734,-0.274,21.294,8.387
E01021396,10.529,0.053,0.036,9.873,-0.639,-0.78,37.471,22.27
E01021424,10.618,0.089,0.081,18.414,-0.971,-0.741,23.035,5.69
E01026436,15.186,0.092,0.074,19.658,-0.821,-0.789,34.026,29.167
E01026461,11.385,0.063,0.063,8.307,-0.315,-1.048,32.212,24.209
E01026483,24.378,0.144,0.106,36.104,-0.114,-1.676,33.484,46.728
E01033042,15.345,0.067,0.068,25.065,-0.731,-1.551,34.811,36.996
E01026442,21.096,0.1,0.099,25.018,-0.34,-1.193,44.753,31.689
E01026443,19.941,0.126,0.1,19.328,-0.429,-1.131,35.677,39.361
E01026445,24.537,0.142,0.126,33.54,0.348,-0.734,35.522,23.664
E01026462,12.881,0.072,0.079,15.393,-0.593,-1.455,33.189,20.732
E01026428,19.719,0.132,0.128,31.816,-0.269,-0.087,27.737,5.915
E01026429,21.432,0.167,0.151,30.072,0.025,0.201,9.985,11.321
E01026430,16.877,0.099,0.105,14.349,-0.422,-0.059,37.113,10.884
E01026431,14.815,0.114,0.083,25.284,-0.078,-0.167,21.84,6.536
E01026446,16.112,0.114,0.116,30.881,-0.024,-1.418,18.277,7.69
E01026452,15.794,0.107,0.095,21.096,-0.551,-0.951,32.004,17.05
E01026453,28.472,0.13,0.118,27.433,-0.007,0.294,50.336,35.561
E01026454,8.58,0.065,0.062,17.686,-0.723,-1.016,25.397,0.49
E01026425,34.394,0.233,0.206,50.449,0.537,0.281,27.125,11.234
E01026426,26.177,0.187,0.157,33.485,0.38,0.356,20.856,14.853
E01026427,13.83,0.116,0.092,31.288,-0.359,-0.485,11.89,6.01
E01026432,11.052,0.077,0.074,32.173,-0.186,-0.874,11.538,3.696
E01026433,20.438,0.175,0.11,44.573,-0.381,-0.712,24.9,4.178
E01026434,10.876,0.079,0.084,28.115,-0.615,-0.659,13.679,4.738
E01026479,16.858,0.113,0.079,29.632,-0.452,-0.835,29.315,25.766
E01026480,9.988,0.086,0.084,15.473,-0.545,-1.099,9.526,17.286
E01026481,19.499,0.101,0.075,35.726,-0.206,-0.596,34.507,32.177
E01026484,13.353,0.068,0.057,12.091,-0.817,-0.885,34.95,38.542
E01026485,20.42,0.087,0.072,20.443,-0.748,-0.723,47.928,43.891
E01026455,32.937,0.221,0.18,58.574,0.47,0.046,23.178,18.572
E01026456,17.122,0.081,0.107,29.611,0.551,-0.016,19.149,4.445
E01026457,14.666,0.081,0.106,32.248,-0.11,-0.559,20.464,2.969
E01026458,26.623,0.186,0.162,54.214,0.35,-0.456,20.215,3.067
E01026459,36.951,0.221,0.225,66.443,0.912,-0.07,16.772,10.567
E01026437,15.001,0.095,0.097,23.033,-0.086,-1.5,26.969,13.023
E01026438,21.396,0.073,0.097,29.753,-0.131,-1.17,49.139,24.381
E01026451,16.203,0.123,0.108,34.277,-0.355,-0.864,16.048,13.137
E01026495,29.177,0.156,0.147,36.043,0.459,-1.045,47.496,18.264
E01026496,17.788,0.076,0.11,17.523,-0.16,-1.48,45.364,9.117
E01026486,17.317,0.099,0.108,40.667,0.003,-0.166,16.444,7.31
E01026487,18.942,0.09,0.085,53.838,-0.277,-0.034,28.134,5.866
E01026488,31.734,0.219,0.171,71.763,0.286,-0.459,14.623,15.782
E01026489,13.511,0.083,0.095,39.818,-0.446,-1.111,16.801,3.435
E01026490,10.417,0.063,0.064,31.189,-0.389,-0.681,18.233,5.614
E01026419,15.959,0.09,0.072,12.81,-0.524,-1.319,37.099,38.183
E01026420,14.652,0.078,0.094,29.581,-0.424,-1.222,18.01,30.186
E01026464,17.611,0.104,0.088,18.432,-0.704,-1.697,35.715,38.771
E01026491,20.406,0.064,0.058,30.646,-0.928,-0.713,50.969,42.02
E01033040,42.472,0.235,0.204,47.484,1.156,0.015,53.369,12.234
E01033041,26.038,0.138,0.114,43.392,-0.149,-0.32,44.498,21.629
E01026422,8.195,0.066,0.062,22.309,-0.378,-1.379,14.809,3.389
E01026423,19.468,0.133,0.112,41.269,0.01,-0.786,21.93,12.086
E01026447,29.593,0.216,0.175,34.658,0.784,-0.545,32.057,4.289
E01026449,13.959,0.1,0.08,29.468,-0.189,-0.782,21.251,11.141
E01026450,8.771,0.076,0.068,19.028,-0.499,-1.168,18.793,1.219
E01026424,15.006,0.086,0.08,21.693,-0.51,-0.501,34.582,15.601
E01026444,25.648,0.117,0.095,33.889,-0.211,-1.025,52.231,36.282
E01026492,17.276,0.121,0.107,32.195,-0.373,-0.442,20.799,17.623
E01026493,21.206,0.074,0.083,52.287,-0.143,-0.077,35.246,21.98
E01026421,12.671,0.081,0.06,13.328,-0.75,-0.858,21.282,46.149
E01026435,18.044,0.077,0.069,27.123,-0.834,-0.723,38.169,43.262
E01026448,7.711,0.057,0.056,12.018,-0.904,-1.098,29.341,2.912
E01026439,8.601,0.063,0.081,15.765,-0.774,-1.408,4.16,21.496
E01026440,17.64,0.054,0.06,30.017,-0.404,-1.115,42.872,37.195
E01026441,15.45,0.1,0.094,17.488,-0.326,-0.916,27.228,27.458
E01026494,16.739,0.077,0.082,14.935,-0.499,-0.292,29.665,47.0
E01026465,32.629,0.164,0.148,75.877,0.455,0.609,23.216,11.84
E01026466,24.026,0.129,0.109,54.155,0.428,-0.403,31.757,3.905
E01026467,50.079,0.336,0.23,91.042,0.867,0.939,26.65,2.711
E01026468,22.991,0.127,0.11,44.726,0.41,0.575,14.023,18.478
E01026469,14.331,0.09,0.088,26.798,-0.233,-0.031,16.548,15.701
E01026470,10.036,0.054,0.037,33.707,-1.196,-0.9,30.632,3.839
E01026471,12.833,0.059,0.055,37.038,-0.523,-1.446,34.356,5.406
E01026472,11.831,0.05,0.062,39.19,-0.352,-1.048,23.279,10.154
E01026473,10.77,0.065,0.058,40.794,-0.496,-1.235,17.058,5.884
E01026474,25.705,0.137,0.148,54.545,-0.251,0.699,21.167,10.486
E01026475,17.383,0.109,0.123,26.712,-0.219,-0.136,26.411,2.704
E01026476,37.928,0.234,0.17,80.651,0.788,0.473,23.032,8.687
E01026477,42.473,0.252,0.231,78.719,0.839,0.503,23.433,7.519
E01026478,39.92,0.234,0.177,80.804,0.761,0.4,30.908,11.982
E01000587,14.862,0.128,0.059,15.65,-0.832,0.146,32.845,15.701
E01000589,19.292,0.132,0.083,13.921,-0.429,0.564,38.512,16.473
E01000590,16.322,0.14,0.079,8.218,-0.549,0.249,32.41,18.865
E01000592,20.091,0.141,0.089,12.595,-0.178,0.792,31.883,20.241
E01000593,20.421,0.171,0.103,12.4,-0.511,0.286,37.18,15.554
E01000594,18.442,0.12,0.069,11.741,-0.943,0.627,38.965,27.473
E01000513,15.851,0.106,0.067,18.445,-0.863,0.484,30.7,21.887
E01000514,13.971,0.118,0.072,9.074,-0.855,-0.15,32.581,18.828
E01000516,18.004,0.131,0.082,15.889,-0.66,0.432,31.328,25.668
E01000520,20.458,0.14,0.085,13.287,-0.048,0.519,34.611,26.084
E01000588,24.489,0.207,0.127,20.097,-0.499,0.264,37.36,17.782
E01000515,26.927,0.193,0.122,19.818,-0.414,0.836,38.495,27.179
E01000517,13.499,0.09,0.044,6.782,-0.852,0.745,29.452,25.592
E01000543,22.818,0.153,0.095,8.372,-0.412,1.131,36.428,25.161
E01000591,21.921,0.123,0.087,12.773,-0.469,0.924,40.199,28.215
E01033463,15.448,0.118,0.079,8.14,-0.948,0.034,38.23,15.516
E01000536,11.279,0.083,0.061,3.41,-0.96,0.301,28.153,20.83
E01000538,8.251,0.067,0.046,2.414,-1.079,0.029,27.682,14.386
E01000539,10.011,0.082,0.052,3.607,-0.754,0.028,28.873,15.557
E01000540,10.838,0.084,0.061,3.122,-0.906,0.478,27.137,13.155
E01000541,16.193,0.11,0.068,5.013,-0.319,0.46,37.044,20.265
E01000518,23.679,0.158,0.099,14.553,-0.12,1.088,32.071,26.04
E01000519,20.301,0.147,0.086,13.078,-0.478,0.804,35.16,20.465
E01000623,15.843,0.104,0.072,15.287,-0.593,0.456,29.678,23.114
E01000624,17.184,0.136,0.078,14.891,-0.765,0.315,35.588,15.071
E01000629,19.056,0.131,0.087,18.717,-0.507,0.534,34.542,17.178
E01000480,11.937,0.078,0.053,6.431,-1.043,0.773,25.422,20.522
E01000484,41.483,0.331,0.231,22.182,0.165,0.1,51.287,17.203
E01000485,26.476,0.215,0.123,14.146,0.378,0.319,40.777,12.254
E01000486,15.172,0.116,0.075,9.96,-0.655,0.129,35.021,15.67
E01000487,16.678,0.141,0.079,7.353,-0.405,0.247,31.726,22.668
E01000572,11.912,0.095,0.05,6.783,-0.886,-0.274,38.051,12.701
E01000573,13.884,0.118,0.056,7.553,-0.833,0.511,29.859,19.317
E01000574,12.35,0.102,0.052,7.986,-0.477,-0.325,32.477,19.314
E01000575,16.628,0.097,0.057,7.533,-0.745,0.581,37.935,32.611
E01000577,31.903,0.268,0.149,20.007,-0.329,-0.296,54.243,20.463
E01000562,11.781,0.095,0.052,3.544,-1.038,0.294,33.216,15.5
E01000563,11.0,0.069,0.057,3.446,-0.712,0.559,27.378,17.327
E01000566,15.192,0.106,0.069,7.655,-0.944,-0.014,42.005,16.029
E01000568,14.428,0.047,0.031,1.125,-0.877,0.251,72.586,19.169
E01000569,9.729,0.089,0.046,3.819,-0.704,-0.41,31.484,13.34
E01000479,16.338,0.12,0.08,7.231,-0.699,0.796,29.801,16.948
E01000481,30.144,0.214,0.139,11.136,-0.018,0.293,46.279,40.485
E01000482,35.217,0.269,0.164,16.378,0.618,0.509,41.875,33.086
E01000483,35.01,0.29,0.167,20.937,0.279,0.377,40.752,31.948
E01000625,21.638,0.151,0.092,17.931,-0.399,0.65,36.415,23.102
E01000498,26.036,0.223,0.112,33.903,-0.64,0.002,37.378,23.553
E01000622,29.676,0.171,0.111,19.222,-0.209,1.073,45.78,35.96
E01000626,40.994,0.308,0.205,24.963,0.554,0.868,43.679,21.965
E01033464,30.884,0.255,0.161,29.971,-0.585,0.62,36.632,21.346
E01000497,21.536,0.189,0.118,14.262,-0.395,0.115,32.701,20.978
E01000499,28.459,0.257,0.115,24.082,-0.188,0.38,36.355,29.899
E01000501,35.541,0.313,0.183,22.606,0.213,0.382,40.726,16.67
E01000502,27.865,0.201,0.141,20.677,-0.547,0.832,39.334,22.219
E01000503,25.218,0.194,0.127,17.571,-0.317,0.851,32.664,21.334
E01000570,26.744,0.198,0.136,15.839,-0.06,0.324,43.425,18.896
E01000571,21.065,0.152,0.112,10.352,-0.551,0.857,31.457,21.398
E01000576,15.105,0.106,0.067,8.147,-0.684,0.489,32.01,23.103
E01000578,26.953,0.182,0.125,11.768,0.46,0.854,33.591,27.437
E01000564,18.349,0.122,0.079,13.555,-0.671,-0.526,47.753,16.44
E01000565,25.104,0.208,0.126,15.944,-0.336,0.547,34.778,24.95
E01000607,18.462,0.136,0.073,9.354,-0.543,0.149,43.965,19.091
E01000608,24.985,0.142,0.09,13.94,-0.213,1.114,40.988,31.328
E01000613,27.499,0.173,0.112,17.161,-0.21,-0.287,53.418,36.211
E01000506,33.451,0.245,0.156,20.299,-0.178,0.572,44.2,40.168
E01000509,35.326,0.244,0.128,28.814,-0.373,1.826,39.094,27.007
E01000510,31.621,0.225,0.117,18.891,-0.286,1.606,36.162,31.662
E01000511,31.981,0.236,0.124,18.048,-0.364,1.307,36.258,40.92
E01000627,40.559,0.278,0.175,33.544,0.109,1.026,44.078,41.231
E01000628,33.896,0.238,0.16,17.774,0.024,1.014,42.351,32.806
E01000553,29.578,0.215,0.134,23.81,0.137,0.541,36.475,34.019
E01000554,24.65,0.205,0.131,12.082,-0.16,0.093,34.779,31.331
E01000555,16.331,0.132,0.088,7.39,-0.448,0.408,29.149,18.852
E01000556,37.071,0.206,0.131,20.989,0.026,1.301,38.85,66.729
E01000557,22.47,0.16,0.106,6.142,0.149,0.514,31.808,35.838
E01000558,25.635,0.174,0.137,7.843,-0.026,0.998,32.582,27.537
E01000567,18.827,0.133,0.097,9.008,-0.171,0.407,33.851,20.088
E01000606,20.248,0.133,0.099,13.524,-0.536,0.556,35.659,25.498
E01000609,21.953,0.139,0.084,14.812,-0.627,0.647,42.712,28.116
E01000611,22.025,0.128,0.122,12.617,-0.142,0.227,39.628,25.312
E01000615,19.768,0.12,0.081,13.586,-0.536,-0.021,47.456,21.453
E01000617,23.407,0.149,0.101,14.946,-0.631,1.026,36.504,28.081
E01000618,23.651,0.174,0.103,21.366,-0.288,0.686,35.097,22.269
E01000619,20.598,0.119,0.104,21.766,-0.27,0.436,35.823,18.445
E01033424,25.768,0.18,0.095,9.572,-0.215,0.794,48.482,22.467
E01033457,17.145,0.086,0.058,7.625,-0.465,0.961,31.92,35.04
E01000504,22.964,0.166,0.122,8.565,0.031,0.511,33.006,27.79
E01000505,21.425,0.156,0.107,11.819,-0.243,0.566,36.873,18.182
E01000507,22.861,0.193,0.107,13.26,-0.406,0.646,34.923,20.326
E01000512,20.202,0.138,0.082,10.314,-0.788,0.786,33.55,35.619
E01000559,21.535,0.157,0.108,11.981,-0.077,0.451,30.602,30.166
E01000610,27.057,0.169,0.115,13.786,0.159,0.861,44.456,20.991
E01000612,23.174,0.169,0.098,12.7,-0.275,0.627,40.65,23.341
E01000631,18.084,0.127,0.071,11.821,-0.692,0.541,36.377,26.368
E01000633,24.54,0.134,0.079,18.087,-0.531,1.149,42.681,31.187
E01000634,22.654,0.155,0.09,15.96,-0.555,0.242,47.374,23.066
E01000616,21.564,0.125,0.087,11.328,-0.22,0.664,38.368,34.258
E01000620,20.848,0.142,0.091,21.375,-0.525,0.302,35.513,28.627
E01000621,25.076,0.131,0.088,23.296,0.141,0.569,43.235,31.97
E01000635,29.135,0.193,0.112,14.322,-0.507,1.147,42.465,38.618
E01000636,19.324,0.127,0.09,16.254,-0.58,0.313,33.727,31.197
E01000596,51.501,0.365,0.215,42.358,0.399,1.331,47.042,36.569
E01000601,57.537,0.437,0.225,44.019,0.648,2.096,44.325,19.441
E01000602,45.215,0.283,0.202,29.677,0.544,1.289,62.772,23.245
E01000603,41.085,0.316,0.17,26.035,-0.23,1.099,45.725,41.689
E01000604,42.333,0.282,0.203,26.083,0.339,0.975,64.061,22.276
E01000605,45.341,0.36,0.215,32.64,0.04,0.72,49.5,26.346
E01000488,21.116,0.165,0.092,11.056,-0.512,0.672,36.022,24.184
E01000637,27.48,0.214,0.141,15.127,-0.148,0.441,34.486,36.758
E01000639,21.089,0.11,0.079,9.809,-0.279,0.977,32.0,42.386
E01000642,29.708,0.193,0.118,14.189,0.265,0.585,35.168,55.77
E01000644,26.925,0.211,0.12,12.672,-0.088,0.618,36.484,35.765
E01000490,27.496,0.166,0.119,12.712,0.38,1.064,32.157,36.574
E01000494,19.702,0.183,0.091,5.264,-0.262,0.416,33.78,19.961
E01000495,32.76,0.219,0.15,12.787,0.696,0.942,37.648,32.884
E01000560,18.684,0.105,0.086,11.807,-0.638,0.73,35.136,27.185
E01000561,23.986,0.203,0.117,5.548,0.189,0.528,34.503,22.029
E01000638,33.451,0.195,0.118,20.647,0.001,0.965,45.412,52.489
E01000640,33.805,0.189,0.12,24.09,0.012,0.69,47.034,56.699
E01000641,33.326,0.243,0.146,23.641,-0.037,0.899,39.002,37.859
E01000643,54.417,0.363,0.267,24.23,1.265,1.269,41.082,36.6
E01000508,46.881,0.331,0.243,32.236,0.172,0.959,42.686,41.832
E01000521,54.417,0.359,0.276,39.191,0.352,0.88,47.202,50.416
E01000522,31.767,0.286,0.166,26.345,-0.332,0.225,37.516,23.773
E01000526,44.026,0.334,0.237,28.187,0.717,0.736,39.04,22.232
E01000527,36.888,0.267,0.179,29.682,0.284,0.653,39.372,35.79
E01000528,51.218,0.371,0.279,23.469,0.382,1.314,42.623,27.068
E01000471,22.056,0.127,0.084,24.44,-0.218,0.001,45.805,22.364
E01000474,19.806,0.117,0.088,29.125,-0.493,0.199,37.477,16.895
E01000476,21.442,0.107,0.077,26.333,-0.907,1.211,33.934,22.729
E01000477,26.347,0.151,0.089,28.017,-0.756,0.456,50.031,33.564
E01000630,30.897,0.218,0.142,16.042,-0.138,0.91,46.265,23.259
E01000595,49.204,0.351,0.23,38.923,0.931,0.855,41.461,32.368
E01000599,43.133,0.357,0.221,21.52,0.544,0.059,38.715,43.573
E01000600,38.873,0.295,0.193,28.205,0.154,0.467,47.985,26.283
E01033456,54.511,0.442,0.296,26.263,0.359,0.584,42.735,35.956
E01000545,30.165,0.166,0.124,8.093,0.394,1.347,31.466,49.051
E01000546,23.332,0.16,0.113,4.75,-0.213,0.812,29.991,42.555
E01000547,22.893,0.16,0.121,5.383,0.028,0.774,28.351,33.9
E01000548,35.385,0.231,0.15,13.618,0.256,1.37,40.274,39.994
E01000549,16.478,0.133,0.094,3.949,-0.356,0.382,25.003,27.378
E01000472,26.602,0.158,0.073,15.059,-0.138,0.779,40.645,55.152
E01000473,27.983,0.182,0.106,27.325,-0.357,0.928,41.771,27.699
E01000475,21.452,0.138,0.084,13.14,-0.416,0.255,46.416,24.682
E01000478,22.981,0.135,0.08,20.985,-0.668,1.072,36.41,31.479
E01000632,19.287,0.109,0.063,18.969,-0.712,0.894,35.045,29.843
E01000489,20.159,0.157,0.095,5.441,0.047,0.599,30.683,24.818
E01000491,22.133,0.167,0.117,8.558,-0.132,0.436,35.142,24.996
E01000492,14.196,0.099,0.075,5.123,-0.328,0.494,24.782,24.817
E01000493,13.751,0.111,0.07,3.77,-0.571,0.548,26.188,19.9
E01000581,15.592,0.121,0.085,3.694,-0.913,0.514,25.395,31.893
E01000523,35.998,0.245,0.157,38.682,-0.114,0.725,40.325,41.837
E01000524,51.19,0.367,0.228,30.118,0.161,1.253,47.002,48.184
E01000525,40.711,0.271,0.196,26.699,0.093,1.238,43.669,36.267
E01000533,43.53,0.293,0.205,27.229,0.364,1.178,44.671,38.62
E01000535,30.194,0.178,0.115,19.303,-0.439,1.289,34.215,51.595
E01033455,49.577,0.283,0.201,40.166,-0.082,1.495,45.651,68.69
E01033485,43.085,0.262,0.201,27.878,-0.026,1.371,47.181,43.7
E01000579,27.002,0.177,0.136,9.529,0.197,0.589,31.171,46.02
E01000580,21.564,0.163,0.117,5.566,-0.165,0.885,23.564,32.053
E01000582,14.655,0.099,0.067,1.595,-0.63,0.587,25.981,36.405
E01000583,20.948,0.118,0.109,6.25,-0.098,0.582,28.147,44.27
E01000586,26.993,0.163,0.102,17.416,-0.026,0.574,37.303,51.264
E01000530,18.013,0.13,0.1,5.031,-0.321,0.603,26.334,28.898
E01000531,27.316,0.213,0.131,12.989,-0.216,0.276,37.336,42.017
E01000532,21.515,0.148,0.109,13.09,-0.186,0.319,31.536,35.111
E01000534,22.025,0.177,0.112,10.709,-0.39,0.526,29.955,32.311
E01000584,14.559,0.105,0.078,9.66,-0.384,0.153,26.471,24.955
E01000585,14.895,0.106,0.072,10.785,-0.404,0.168,26.876,28.812
E01000544,40.666,0.323,0.204,15.643,0.47,0.382,44.484,39.741
E01000550,38.308,0.267,0.178,13.861,0.778,1.194,36.998,35.455
E01000551,47.389,0.366,0.25,23.094,0.715,0.29,46.875,29.431
E01000552,49.972,0.358,0.271,25.971,0.541,0.259,44.328,50.508
E01021441,9.447,0.084,0.08,20.966,-0.908,-0.39,11.36,2.714
E01021442,2.964,0.036,0.044,8.878,-1.602,-0.859,12.509,1.802
E01021443,18.13,0.116,0.066,25.976,-0.739,0.181,38.151,20.238
E01021444,10.205,0.071,0.065,19.311,-1.01,-0.296,25.871,7.424
E01021469,5.475,0.068,0.052,10.639,-1.451,-1.386,15.287,8.923
E01021470,13.707,0.072,0.077,21.979,-0.948,0.399,31.223,5.564
E01021471,5.879,0.046,0.047,10.676,-1.718,-0.478,25.213,2.269
E01021457,12.994,0.092,0.078,10.023,-0.841,0.282,25.648,18.971
E01021458,6.541,0.067,0.06,5.874,-0.94,0.089,7.402,10.182
E01021459,1.678,0.016,0.04,2.139,-1.734,-0.673,10.622,3.394
E01021460,14.275,0.091,0.076,18.264,-1.07,0.307,31.903,11.107
E01021448,16.373,0.128,0.112,22.04,-0.47,-0.199,25.692,6.367
E01021449,17.084,0.124,0.095,21.588,-0.362,-0.168,33.485,7.089
E01021450,3.117,0.039,0.034,7.591,-1.839,-0.784,15.842,5.141
E01021451,24.833,0.196,0.157,39.133,0.232,-0.152,20.416,6.281
E01021452,4.337,0.048,0.061,10.305,-1.52,-0.679,8.232,3.56
E01021431,5.601,0.049,0.055,5.073,-1.23,-0.176,12.189,15.794
E01021432,20.178,0.167,0.115,27.126,-0.235,-0.001,28.467,6.603
E01021434,14.102,0.132,0.072,11.845,-0.278,0.628,15.695,11.773
E01021461,24.511,0.19,0.13,50.259,0.111,0.14,18.151,5.965
E01021464,14.524,0.123,0.108,22.222,-0.242,-0.107,11.195,6.018
E01021447,2.982,0.037,0.041,1.925,-1.974,-0.424,18.278,1.769
E01021453,4.437,0.048,0.06,3.445,-0.827,-0.985,16.823,3.88
E01021455,2.201,0.014,0.021,0.95,-2.47,-0.12,15.238,2.354
E01021465,2.606,0.031,0.036,1.265,-1.871,-0.269,8.556,10.584
E01021466,1.668,0.014,0.031,1.584,-2.536,-0.992,17.494,2.151
E01021467,1.778,0.022,0.027,1.219,-1.739,-0.526,13.427,4.578
E01021438,3.78,0.03,0.038,4.269,-2.073,-0.468,21.674,6.264
E01021462,6.518,0.043,0.049,14.589,-1.139,0.237,10.308,9.995
E01021463,12.083,0.093,0.108,22.005,-0.815,-0.606,12.682,9.26
E01021468,10.14,0.062,0.041,11.346,-1.617,0.749,25.284,11.868
E01021433,10.131,0.075,0.057,9.684,-0.887,0.659,13.151,17.765
E01021436,8.577,0.072,0.051,6.163,-1.232,0.058,22.177,19.125
E01021439,13.482,0.106,0.078,9.027,-0.31,0.349,21.874,16.488
E01021475,5.516,0.052,0.061,3.919,-1.12,-0.198,14.733,9.105
E01033063,8.439,0.074,0.064,14.254,-1.168,-0.337,13.729,16.363
E01033064,13.985,0.136,0.106,10.136,-0.578,-0.373,14.635,21.709
E01021435,15.501,0.122,0.124,11.195,-0.437,0.352,20.483,4.825
E01021437,27.059,0.219,0.159,41.126,0.215,0.021,21.892,11.013
E01021472,16.535,0.149,0.115,19.067,0.109,-0.158,14.254,5.865
E01021473,16.109,0.084,0.073,17.015,-0.045,0.048,37.134,13.727
E01021474,4.463,0.03,0.039,2.213,-1.946,0.392,17.969,3.435
E01021445,5.01,0.044,0.043,5.512,-2.082,-0.016,21.122,5.069
E01021446,6.369,0.05,0.064,12.681,-1.009,-0.197,9.523,8.694
E01021454,6.814,0.052,0.036,7.07,-1.367,-0.154,29.956,3.432
E01021456,6.918,0.026,0.045,3.475,-1.763,0.029,32.974,6.332
E01016924,8.293,0.059,0.054,9.85,-0.092,-0.522,15.839,16.851
E01016926,30.333,0.22,0.185,33.091,0.611,0.172,28.532,9.976
